,x,y,lon,lat,distance,distanceProp,onshelfX,onshelfY,alongshelfX,alongshelfY
2054,868.0,434.0,37.125,-18.625,29417.318097557512,0.7694355511021088,-0.7010692338088823,-0.7130932122847802,-0.35428604949441395,0.9351370996456303
2055,868.0,433.0,37.125,-18.375,5872.395800595035,0.15349356742930684,-0.7010692338088823,-0.7130932122847802,-0.5291091691560293,0.8485537620652072
2056,869.0,433.0,37.375,-18.375,24440.27236484064,0.638823526480141,-0.7010692338088823,-0.7130932122847802,0.39401368529099406,-0.9191045728334777
2057,869.0,432.0,37.375,-18.125,32366.31239272267,0.8454298767708073,-0.7010692338088823,-0.7130932122847802,-0.5363496057446235,0.843995912559763
2058,869.0,431.0,37.375,-17.875,539.5054234222341,0.014082946253433936,-0.7010692338088823,-0.7130932122847802,-0.7039515084948126,0.710248036736377
2059,869.0,432.0,37.375,-18.125,37898.390774545005,0.989931489678742,-0.7010692338088823,-0.7130932122847802,0.7039515084948428,-0.7102480367363471
2060,870.0,431.0,37.625,-17.875,37967.348600755286,0.9910783219529561,-0.7010692338088823,-0.7130932122847802,0.7127484776155134,-0.7014197086315496
2061,871.0,431.0,37.875,-17.875,68.90765770399558,0.0017987267555898301,-0.7010692338088823,-0.7130932122847802,0.7314462985967108,-0.6818990484442484
2062,871.0,430.0,37.875,-17.625,31622.11598057552,0.8249085519436622,-0.7010692338088823,-0.7130932122847802,-0.8467995114754989,0.5319121989246499
2063,872.0,430.0,38.125,-17.625,22553.631324117323,0.5883440364356742,-0.7010692338088823,-0.7130932122847802,0.8969006216801213,-0.4422321503801051
2064,872.0,429.0,38.125,-17.375,8673.810064096888,0.22612355251190178,-0.7010692338088823,-0.7130932122847802,-0.7581998825131084,0.6520221914606193
2065,873.0,429.0,38.375,-17.375,28712.916302894482,0.7485368701191883,-0.7010692338088823,-0.7130932122847802,0.9294243688165844,-0.3690126592000519
2066,874.0,429.0,38.625,-17.375,28603.243657481424,0.7456777380871381,-0.7010692338088823,-0.7130932122847802,0.9331387580025948,-0.3595164228701865
2067,875.0,429.0,38.875,-17.375,382.06836296443004,0.009960404354890495,-0.7010692338088823,-0.7130932122847802,0.8094688076321088,-0.5871628815504708
2068,875.0,428.0,38.875,-17.125,31737.934982997598,0.8268741574522546,-0.7010692338088823,-0.7130932122847802,-0.8377240876787772,0.5460937217390076
